"Name"	"Govdirectory URL"	"Type"	"Website"
""Prime Minister’s Office"	"https://www.govdirectory.org/iceland/Q119787645/"	"Icelandic government ministry"	"https://www.stjornarradid.is/raduneyti/forsaetisraduneytid/"
""Supreme Court of Iceland"	"https://www.govdirectory.org/iceland/Q135356/"	"supreme court"	"https://www.haestirettur.is/"
""Court of Appeal"	"https://www.govdirectory.org/iceland/Q50296037/"	"appellate court"	"https://landsrettur.is/"
""Austurlands District Court (Iceland)"	"https://www.govdirectory.org/iceland/Q120295723/"	"district court"	"https://www.heradsdomstolar.is/heradsdomstolar/austurland/yfirlit/"
""Norðurlands eystra District Court (Iceland)"	"https://www.govdirectory.org/iceland/Q120295347/"	"district court"	"https://www.heradsdomstolar.is/heradsdomstolar/nordurland-eystra/yfirlit/"
""Norðurlands vestra District Court (Iceland)"	"https://www.govdirectory.org/iceland/Q120295153/"	"district court"	"https://www.heradsdomstolar.is/heradsdomstolar/nordurland-vestra/yfirlit/"
""Reykjaness District Court (Iceland)"	"https://www.govdirectory.org/iceland/Q120296176/"	"district court"	"https://www.heradsdomstolar.is/heradsdomstolar/reykjanes/yfirlit/"
""Reykjavík District Court (Iceland)"	"https://www.govdirectory.org/iceland/Q120292599/"	"district court"	"https://www.heradsdomstolar.is/heradsdomstolar/reykjavik/um-domstolinn/"
""Suðurlands District Court (Iceland)"	"https://www.govdirectory.org/iceland/Q120295904/"	"district court"	"https://www.heradsdomstolar.is/heradsdomstolar/sudurland/yfirlit/"
""Vestfjarða District Court (Iceland)"	"https://www.govdirectory.org/iceland/Q120294956/"	"district court"	"https://www.heradsdomstolar.is/heradsdomstolar/vestfirdir/yfirlit/"
""Vesturlands District Court (Iceland)"	"https://www.govdirectory.org/iceland/Q120294413/"	"district court"	"https://www.heradsdomstolar.is/heradsdomstolar/vesturland/yfirlit/"
""Akraneskaupstaður"	"https://www.govdirectory.org/iceland/Q2476720/"	"municipality of Iceland"	"https://www.akranes.is/"
""Akureyrarbær"	"https://www.govdirectory.org/iceland/Q4317203/"	"municipality of Iceland"	"https://www.akureyri.is/"
""Bláskógabyggð"	"https://www.govdirectory.org/iceland/Q886944/"	"municipality of Iceland"	"https://www.blaskogabyggd.is/"
""Bolungarvíkurkaupstaður"	"https://www.govdirectory.org/iceland/Q1798343/"	"municipality of Iceland"	"https://www.blaskogabyggd.is/"
""Borgarbyggð"	"https://www.govdirectory.org/iceland/Q893528/"	"municipality of Iceland"	"https://www.borgarbyggd.is/"
""Dalabyggð"	"https://www.govdirectory.org/iceland/Q1157787/"	"municipality of Iceland"	"http://dalabyggd.is/"
""Dalvíkurbyggð"	"https://www.govdirectory.org/iceland/Q1158104/"	"municipality of Iceland"	"https://www.dalvikurbyggd.is/"
""Eyja- og Miklaholtshreppur"	"https://www.govdirectory.org/iceland/Q1385816/"	"municipality of Iceland"	"https://eyjaogmikla.is/"
""Eyjafjarðarsveit"	"https://www.govdirectory.org/iceland/Q510141/"	"municipality of Iceland"	"http://www.eyjafjardarsveit.is/"
""Fjallabyggð"	"https://www.govdirectory.org/iceland/Q729833/"	"municipality of Iceland"	"https://www.fjallabyggd.is/"
""Fjarðabyggð"	"https://www.govdirectory.org/iceland/Q1146805/"	"municipality of Iceland"	"https://www.fjardabyggd.is/"
""Fljótsdalshreppur"	"https://www.govdirectory.org/iceland/Q1429028/"	"municipality of Iceland"	"http://www.fljotsdalur.is/"
""Flóahreppur"	"https://www.govdirectory.org/iceland/Q962730/"	"municipality of Iceland"	"https://www.floahreppur.is/"
""Garðabær"	"https://www.govdirectory.org/iceland/Q27015626/"	"municipality of Iceland"	"https://www.gardabaer.is/"
""Grindavíkurbær"	"https://www.govdirectory.org/iceland/Q2796543/"	"municipality of Iceland"	"http://grindavik.is/"
""Grundarfjarðarbær"	"https://www.govdirectory.org/iceland/Q1019459/"	"municipality of Iceland"	"https://www.grundarfjordur.is/"
""Grundarfjarðarbær"	"https://www.govdirectory.org/iceland/Q120702787/"	"municipality of Iceland"	""
""Grímsnes- og Grafningshreppur"	"https://www.govdirectory.org/iceland/Q1551596/"	"municipality of Iceland"	"https://www.gogg.is/"
""Grýtubakkahreppur"	"https://www.govdirectory.org/iceland/Q337924/"	"municipality of Iceland"	"http://www.grenivik.is/"
""Hafnarfjarðarkaupstaður"	"https://www.govdirectory.org/iceland/Q2238508/"	"municipality of Iceland"	"https://hafnarfjordur.is/"
""Hrunamannahreppur"	"https://www.govdirectory.org/iceland/Q1300938/"	"municipality of Iceland"	"https://www.fludir.is/"
""Hvalfjarðarsveit"	"https://www.govdirectory.org/iceland/Q278600/"	"municipality of Iceland"	"https://www.hvalfjardarsveit.is/"
""Hveragerðisbær"	"https://www.govdirectory.org/iceland/Q1025701/"	"municipality of Iceland"	"https://www.hveragerdi.is/"
""Hörgársveit"	"https://www.govdirectory.org/iceland/Q1432846/"	"municipality of Iceland"	"http://www.horgarsveit.is/"
""Húnabyggð"	"https://www.govdirectory.org/iceland/Q112288159/"	"municipality of Iceland"	"https://www.hunabyggd.is/"
""Húnaþing vestra"	"https://www.govdirectory.org/iceland/Q1652058/"	"municipality of Iceland"	"http://www.hunathing.is/"
""Kaldrananeshreppur"	"https://www.govdirectory.org/iceland/Q1722126/"	"municipality of Iceland"	"https://drangsnes.is/"
""Kjósarhreppur"	"https://www.govdirectory.org/iceland/Q1744094/"	"municipality of Iceland"	"https://www.kjos.is/"
""Kópavogsbær"	"https://www.govdirectory.org/iceland/Q27013397/"	"municipality of Iceland"	""
""Langanesbyggð"	"https://www.govdirectory.org/iceland/Q1713264/"	"municipality of Iceland"	"https://www.langanesbyggd.is/is"
""Mosfellsbær"	"https://www.govdirectory.org/iceland/Q829859/"	"municipality of Iceland"	"https://mosfellsbaer.is/"
""Múlaþing"	"https://www.govdirectory.org/iceland/Q96776922/"	"municipality of Iceland"	"https://www.mulathing.is/"
""Mýrdalshreppur"	"https://www.govdirectory.org/iceland/Q1486343/"	"municipality of Iceland"	"https://www.vik.is/is"
""Norðurþing"	"https://www.govdirectory.org/iceland/Q1533546/"	"municipality of Iceland"	"http://www.nordurthing.is/"
""Rangárþing eystra"	"https://www.govdirectory.org/iceland/Q669991/"	"municipality of Iceland"	"https://www.hvolsvollur.is/"
""Rangárþing ytra"	"https://www.govdirectory.org/iceland/Q540016/"	"municipality of Iceland"	"http://www.rangarthingytra.is/"
""Reykhólahreppur"	"https://www.govdirectory.org/iceland/Q1727215/"	"municipality of Iceland"	"https://www.reykholar.is/"
""Reykjanesbær"	"https://www.govdirectory.org/iceland/Q652130/"	"municipality of Iceland"	"https://www.reykjanesbaer.is/"
""Reykjavíkurborg"	"https://www.govdirectory.org/iceland/Q1675663/"	"municipality of Iceland"	"https://www.reykjavik.is/"
""Seltjarnarnes"	"https://www.govdirectory.org/iceland/Q214057/"	"municipality of Iceland"	"http://www.seltjarnarnes.is/"
""Skaftárhreppur"	"https://www.govdirectory.org/iceland/Q2066213/"	"municipality of Iceland"	"https://www.klaustur.is/"
