"Name"	"Govdirectory URL"	"Type"	"Website"
""Bantul"	"https://www.govdirectory.org/indonesia/Q11477/"	"regency of Indonesia"	"http://www.bantulkab.go.id/"
""Banyuasin"	"https://www.govdirectory.org/indonesia/Q8107/"	"regency of Indonesia"	"http://banyuasinkab.go.id//"
""Banyumas"	"https://www.govdirectory.org/indonesia/Q10605/"	"regency of Indonesia"	"http://www.banyumaskab.go.id/"
""Banyuwangi"	"https://www.govdirectory.org/indonesia/Q11067/"	"regency of Indonesia"	"http://www.banyuwangikab.go.id/"
""Barito Kuala"	"https://www.govdirectory.org/indonesia/Q14172/"	"regency of Indonesia"	"http://www.baritokualakab.go.id/"
""Barru"	"https://www.govdirectory.org/indonesia/Q14593/"	"regency of Indonesia"	"http://barrukab.go.id/"
""Batang"	"https://www.govdirectory.org/indonesia/Q10607/"	"regency of Indonesia"	"http://www.batangkab.go.id/"
""Batang Hari"	"https://www.govdirectory.org/indonesia/Q7370/"	"regency of Indonesia"	"http://www.batangharikab.go.id/"
""Batu Bara"	"https://www.govdirectory.org/indonesia/Q5797/"	"regency of Indonesia"	"http://www.batubarakab.go.id/"
""Bekasi"	"https://www.govdirectory.org/indonesia/Q10340/"	"regency of Indonesia"	"http://www.bekasikab.go.id/"
""Belitung"	"https://www.govdirectory.org/indonesia/Q8164/"	"regency of Indonesia"	"http://www.belitungkab.go.id/"
""Belu"	"https://www.govdirectory.org/indonesia/Q14133/"	"regency of Indonesia"	""
""Bener Meriah"	"https://www.govdirectory.org/indonesia/Q5719/"	"regency of Indonesia"	"http://www.benermeriahkab.go.id/"
""Bengkalis"	"https://www.govdirectory.org/indonesia/Q7594/"	"regency of Indonesia"	"http://www.bengkalis.go.id/"
""Bengkayang"	"https://www.govdirectory.org/indonesia/Q14156/"	"regency of Indonesia"	""
""Berau"	"https://www.govdirectory.org/indonesia/Q14395/"	"regency of Indonesia"	"http://www.beraukab.go.id/"
""Biak Numfor"	"https://www.govdirectory.org/indonesia/Q27246/"	"regency of Indonesia"	"https://biakkab.go.id/"
""Bima"	"https://www.govdirectory.org/indonesia/Q14114/"	"regency of Indonesia"	"http://www.bimakab.go.id/"
""Bintan"	"https://www.govdirectory.org/indonesia/Q10097/"	"regency of Indonesia"	"http://www.bintankab.go.id/"
""Bireuen"	"https://www.govdirectory.org/indonesia/Q5722/"	"regency of Indonesia"	"http://www.bireuenkab.go.id/"
""Blitar"	"https://www.govdirectory.org/indonesia/Q11069/"	"regency of Indonesia"	"http://www.blitarkab.go.id/"
""Blora"	"https://www.govdirectory.org/indonesia/Q10608/"	"regency of Indonesia"	"http://www.pemkabblora.go.id/"
""Boalemo"	"https://www.govdirectory.org/indonesia/Q14508/"	"regency of Indonesia"	"http://www.boalemokab.go.id/"
""Bogor"	"https://www.govdirectory.org/indonesia/Q10363/"	"regency of Indonesia"	"http://www.bogorkab.go.id/"
""Bojonegoro"	"https://www.govdirectory.org/indonesia/Q11071/"	"regency of Indonesia"	"http://www.bojonegorokab.go.id/"
""Bolaang Mongondow"	"https://www.govdirectory.org/indonesia/Q15833/"	"regency of Indonesia"	""
""Bombana"	"https://www.govdirectory.org/indonesia/Q15356/"	"regency of Indonesia"	""
""Bondowoso"	"https://www.govdirectory.org/indonesia/Q11076/"	"regency of Indonesia"	"http://bondowosokab.go.id/"
""Bone"	"https://www.govdirectory.org/indonesia/Q14595/"	"regency of Indonesia"	""
""Bone Bolango"	"https://www.govdirectory.org/indonesia/Q14519/"	"regency of Indonesia"	"http://www.bonebolangokab.go.id/"
""Boven Digoel"	"https://www.govdirectory.org/indonesia/Q27262/"	"regency of Indonesia"	"http://www.bovendigoelkab.go.id/"
""Boyolali"	"https://www.govdirectory.org/indonesia/Q10609/"	"regency of Indonesia"	"http://www.boyolalikab.go.id/"
""Brebes"	"https://www.govdirectory.org/indonesia/Q10610/"	"regency of Indonesia"	"http://www.brebeskab.go.id/"
""Buleleng"	"https://www.govdirectory.org/indonesia/Q11495/"	"regency of Indonesia"	"http://www.bulelengkab.go.id/"
""Bulukumba"	"https://www.govdirectory.org/indonesia/Q14596/"	"regency of Indonesia"	""
""Bulungan"	"https://www.govdirectory.org/indonesia/Q14404/"	"regency of Indonesia"	"http://www.bulungan.go.id/"
""Bungo"	"https://www.govdirectory.org/indonesia/Q7373/"	"regency of Indonesia"	"http://www.bungokab.go.id/"
""Buol"	"https://www.govdirectory.org/indonesia/Q15813/"	"regency of Indonesia"	""
""Buru"	"https://www.govdirectory.org/indonesia/Q16564/"	"regency of Indonesia"	""
""Buton"	"https://www.govdirectory.org/indonesia/Q15357/"	"regency of Indonesia"	""
