"Name"	"Govdirectory URL"	"Type"	"Website"
""Swedish Civil Contingencies Agency"	"https://www.govdirectory.org/sweden/Q3430725/"	"Swedish government agency"	"https://www.msb.se/"
""Council on Legislation"	"https://www.govdirectory.org/sweden/Q4184946/"	"Swedish government agency"	"https://www.lagradet.se/"
""Swedish Agency for Non-Proliferation and Export Controls"	"https://www.govdirectory.org/sweden/Q4411912/"	"Swedish government agency"	"http://www.isp.se/"
""Swedish Enforcement Authority"	"https://www.govdirectory.org/sweden/Q4577772/"	"Swedish government agency"	"https://www.kronofogden.se/"
""Swedish Customs"	"https://www.govdirectory.org/sweden/Q4579704/"	"Swedish government agency"	"http://www.tullverket.se/"
""Crime Victim Compensation and Support Authority"	"https://www.govdirectory.org/sweden/Q5185227/"	"Swedish government agency"	"https://www.brottsoffermyndigheten.se/"
""Defence Materiel Administration"	"https://www.govdirectory.org/sweden/Q5251219/"	"Swedish government agency"	"https://www.fmv.se/english/"
""Legal, Financial and Administrative Services Agency"	"https://www.govdirectory.org/sweden/Q5495902/"	"Swedish government agency"	"https://www.kammarkollegiet.se/"
""National Institute of Economic Research"	"https://www.govdirectory.org/sweden/Q6973641/"	"Swedish government agency"	"http://www.konj.se/"
""Chancellor of Justice"	"https://www.govdirectory.org/sweden/Q7216254/"	"Swedish government agency"	"https://www.jk.se/"
""National Fortifications Administration"	"https://www.govdirectory.org/sweden/Q7654686/"	"Swedish government agency"	"https://www.fortifikationsverket.se/"
""Swedish Defence University"	"https://www.govdirectory.org/sweden/Q7654779/"	"Swedish government agency"	"http://www.fhs.se/"
""National Financial Management Authority"	"https://www.govdirectory.org/sweden/Q7654780/"	"Swedish government agency"	"http://www.esv.se/"
""Swedish Research Council"	"https://www.govdirectory.org/sweden/Q7654827/"	"Swedish government agency"	"https://www.vr.se/"
""Swedish Agency for Government Employers"	"https://www.govdirectory.org/sweden/Q10416948/"	"Swedish government agency"	"http://www.arbetsgivarverket.se/"
""Swedish National Council for Crime Prevention"	"https://www.govdirectory.org/sweden/Q10436166/"	"Swedish government agency"	"http://www.bra.se/"
""Folke Bernadotte Academy"	"https://www.govdirectory.org/sweden/Q10497349/"	"Swedish government agency"	"https://www.fba.se/"
""The Taxation of Research Workers Board"	"https://www.govdirectory.org/sweden/Q10498137/"	"Swedish government agency"	"https://www.forskarskattenamnden.se/"
""Swedish Gene Technology Advisory Board"	"https://www.govdirectory.org/sweden/Q10503899/"	"Swedish government agency"	"https://www.genteknik.se/"
""Krigsförsäkringsnämnden"	"https://www.govdirectory.org/sweden/Q10548698/"	"Swedish government agency"	"http://www.regeringen.se/myndigheter-med-flera/krigsforsakringsnamnden"
""Östergötland County Administrative Board"	"https://www.govdirectory.org/sweden/Q10571982/"	"Swedish government agency"	"https://www.lansstyrelsen.se/ostergotland"
""Oljekrisnämnden"	"https://www.govdirectory.org/sweden/Q10609173/"	"Swedish government agency"	"https://www.regeringen.se/myndigheter-med-flera/oljekrisnamnden"
""Swedish Government Offices"	"https://www.govdirectory.org/sweden/Q10650489/"	"Swedish government agency"	"https://government.se/"
""National Board of Forensic Medicine"	"https://www.govdirectory.org/sweden/Q10658535/"	"Swedish government agency"	"http://www.rmv.se/"
""Skatterättsnämnden"	"https://www.govdirectory.org/sweden/Q10669859/"	"Swedish government agency"	"https://www.skatterattsnamnden.se/"
""Statens ansvarsnämnd"	"https://www.govdirectory.org/sweden/Q10677662/"	"Swedish government agency"	"http://www.statensansvarsnamnd.se/"
""The Swedish Foreign Intelligence Inspectorate"	"https://www.govdirectory.org/sweden/Q10677682/"	"Swedish government agency"	"https://www.siun.se/"
""National Claims Adjustment Board"	"https://www.govdirectory.org/sweden/Q10677718/"	"Swedish government agency"	"https://http//www.kammarkollegiet.se/n-mndmyndigheter/skaderegleringsn-mnden"
""National Government Service Centre"	"https://www.govdirectory.org/sweden/Q10677716/"	"Swedish government agency"	"http://www.statenssc.se/"
""National Government Employee Pensions Board"	"https://www.govdirectory.org/sweden/Q10677726/"	"Swedish government agency"	"http://www.spv.se/"
""Statens överklagandenämnd"	"https://www.govdirectory.org/sweden/Q10677737/"	"Swedish government agency"	"https://www.kammarkollegiet.se/om-oss/organisation/stod-till-andra-myndigheter/statens-overklagandenamnd"
""Swedish Agency for Public Management"	"https://www.govdirectory.org/sweden/Q10677795/"	"Swedish government agency"	"http://www.statskontoret.se/"
""The Swedish Institute for European Policy Studies"	"https://www.govdirectory.org/sweden/Q10685405/"	"Swedish government agency"	"https://www.sieps.se/"
""Transport Analysis"	"https://www.govdirectory.org/sweden/Q10701016/"	"Swedish government agency"	"https://www.trafa.se/"
""Swedish Fiscal Policy Council"	"https://www.govdirectory.org/sweden/Q18386866/"	"Swedish government agency"	"https://www.fpr.se/"
""Uppsala County Administrative Board"	"https://www.govdirectory.org/sweden/Q22269242/"	"Swedish government agency"	"https://www.lansstyrelsen.se/uppsala/"
""Stockholm County Administrative Board"	"https://www.govdirectory.org/sweden/Q22269305/"	"Swedish government agency"	"https://www.lansstyrelsen.se/stockholm"
""Skåne County Administrative Board"	"https://www.govdirectory.org/sweden/Q22276465/"	"Swedish government agency"	"https://www.lansstyrelsen.se/skane"
""Gävleborg County Administrative Board"	"https://www.govdirectory.org/sweden/Q22294590/"	"Swedish government agency"	"https://www.lansstyrelsen.se/gavleborg"
""Kalmar County Administrative Board"	"https://www.govdirectory.org/sweden/Q25349864/"	"Swedish government agency"	"https://www.lansstyrelsen.se/kalmar"
""Norrbotten County Administrative Board"	"https://www.govdirectory.org/sweden/Q25386980/"	"Swedish government agency"	"https://www.lansstyrelsen.se/norrbotten"
""Västernorrland County Administrative Board"	"https://www.govdirectory.org/sweden/Q26236697/"	"Swedish government agency"	"https://www.lansstyrelsen.se/vasternorrland"
""Västra Götaland County Administrative Board"	"https://www.govdirectory.org/sweden/Q26236702/"	"Swedish government agency"	"https://www.lansstyrelsen.se/vastragotaland"
""Västmanland County Administrative Board"	"https://www.govdirectory.org/sweden/Q26236700/"	"Swedish government agency"	"https://www.lansstyrelsen.se/vastmanland"
""Blekinge County Administrative Board"	"https://www.govdirectory.org/sweden/Q28746121/"	"Swedish government agency"	"https://www.lansstyrelsen.se/blekinge"
""Dalarna County Administrative Board"	"https://www.govdirectory.org/sweden/Q28752352/"	"Swedish government agency"	"https://www.lansstyrelsen.se/dalarna"
""Gotland County Administrative Board"	"https://www.govdirectory.org/sweden/Q28792244/"	"Swedish government agency"	"https://www.lansstyrelsen.se/gotland"
""Halland County Administrative Board"	"https://www.govdirectory.org/sweden/Q28792253/"	"Swedish government agency"	"https://www.lansstyrelsen.se/halland"
""Jämtland County Administrative Board"	"https://www.govdirectory.org/sweden/Q28797491/"	"Swedish government agency"	"http://www.lansstyrelsen.se/jamtland"
""Jönköping County Administrative Board"	"https://www.govdirectory.org/sweden/Q28797492/"	"Swedish government agency"	"https://www.lansstyrelsen.se/jonkoping"
""Kronoberg County Administrative Board"	"https://www.govdirectory.org/sweden/Q28797497/"	"Swedish government agency"	"https://www.lansstyrelsen.se/kronoberg"
""Södermanland County Administrative Board"	"https://www.govdirectory.org/sweden/Q28797500/"	"Swedish government agency"	"https://www.lansstyrelsen.se/sodermanland"
""Värmland County Administrative Board"	"https://www.govdirectory.org/sweden/Q28804178/"	"Swedish government agency"	"https://www.lansstyrelsen.se/varmland"
""Västerbotten County Administrative Board"	"https://www.govdirectory.org/sweden/Q28804179/"	"Swedish government agency"	"https://www.lansstyrelsen.se/vasterbotten"
""Örebro County Administrative Board"	"https://www.govdirectory.org/sweden/Q28804182/"	"Swedish government agency"	"https://www.lansstyrelsen.se/orebro"
""Agency for Digital Government"	"https://www.govdirectory.org/sweden/Q56302089/"	"Swedish government agency"	"https://www.digg.se/"
""Swedish Ethical Review Authority"	"https://www.govdirectory.org/sweden/Q60942149/"	"Swedish government agency"	"https://www.etikprovning.se/"
""Riksvärderingsnämnden"	"https://www.govdirectory.org/sweden/Q80207132/"	"Swedish government agency"	""
