"Name"	"Govdirectory URL"	"Type"	"Website"
""Moroccan pension fund"	"https://www.govdirectory.org/morocco/Q2933312/"	"Moroccan public institution"	"http://www.cmr.gov.ma/"
""National Agency of Health Insurance"	"https://www.govdirectory.org/morocco/Q2826660/"	"Moroccan public institution"	"https://www.anam.ma/"
""National Centre for Nuclear Energy, Science and Technology"	"https://www.govdirectory.org/morocco/Q6862653/"	"Moroccan public institution"	"http://www.cnesten.org.ma/index.php?lang=en"
""National Library of the Kingdom of Morocco"	"https://www.govdirectory.org/morocco/Q2901478/"	"Moroccan public institution"	"http://www.bnrm.ma/"
""National Office of Hydrocarbons and Mines"	"https://www.govdirectory.org/morocco/Q25389651/"	"Moroccan public institution"	"http://www.onhym.com/en/"
""National Road Safety Agency"	"https://www.govdirectory.org/morocco/Q107336320/"	"Moroccan public institution"	"http://www.narsa.ma/"
""National School of Agriculture of Meknes"	"https://www.govdirectory.org/morocco/Q3578072/"	"Moroccan public institution"	"https://www.enameknes.ac.ma/"
""National School of Mineral Industry"	"https://www.govdirectory.org/morocco/Q3578123/"	"Moroccan public institution"	"https://www.enim.ac.ma/"
""National Telecommunications Regulatory Agency"	"https://www.govdirectory.org/morocco/Q2826674/"	"Moroccan public institution"	"https://www.anrt.ma/"
""National Theatre Mohammed V"	"https://www.govdirectory.org/morocco/Q3527876/"	"Moroccan public institution"	"https://tnm5.ma/"
""ONCF"	"https://www.govdirectory.org/morocco/Q1815809/"	"Moroccan public institution"	"http://www.oncf.ma/"
""Office National de l'Electricite et de l'Eau Potable"	"https://www.govdirectory.org/morocco/Q3349644/"	"Moroccan public institution"	"http://www.one.org.ma/"
""Office Régional de Mise en Valeur Agricole de Ouarzazate"	"https://www.govdirectory.org/morocco/Q30262028/"	"Moroccan public institution"	"http://www.ormva-ouarzazate.ma/"
""Office national de sécurité sanitaire des produits alimentaires"	"https://www.govdirectory.org/morocco/Q3349652/"	"Moroccan public institution"	"http://www.onssa.gov.ma/"
""Oriental Agency"	"https://www.govdirectory.org/morocco/Q2826595/"	"Moroccan public institution"	"http://www.oriental.ma/"
""Port and Maritime Authority"	"https://www.govdirectory.org/morocco/Q97274534/"	"Moroccan public institution"	"https://www.anp.org.ma/"
""Régie Autonome Multi Services D'Agadir"	"https://www.govdirectory.org/morocco/Q30262055/"	"Moroccan public institution"	"http://www.ramsa.ma/"
""Sidi Mohamed Ben Abdellah University"	"https://www.govdirectory.org/morocco/Q3551490/"	"Moroccan public institution"	"http://www.usmba.ac.ma/"
""Sultan Moulay Slimane University"	"https://www.govdirectory.org/morocco/Q3551494/"	"Moroccan public institution"	"https://www.usms.ac.ma/"
""University of Hassan II Casablanca"	"https://www.govdirectory.org/morocco/Q82826/"	"Moroccan public institution"	"https://www.univh2c.ma/"
""University of al-Qarawiyyin"	"https://www.govdirectory.org/morocco/Q378014/"	"Moroccan public institution"	"http://uaq.ma/"
""Université Hassan 1er"	"https://www.govdirectory.org/morocco/Q2405067/"	"Moroccan public institution"	"https://www.uh1.ac.ma/"
""Université Moulay-Ismaïl"	"https://www.govdirectory.org/morocco/Q3551453/"	"Moroccan public institution"	"http://www.umi.ac.ma/"
""Vocational Training and Labor Promotion Office"	"https://www.govdirectory.org/morocco/Q3349576/"	"Moroccan public institution"	"http://www.ofppt.ma/"
""École Hassania des travaux publics"	"https://www.govdirectory.org/morocco/Q3577670/"	"Moroccan public institution"	"http://www.ehtp.ac.ma/"
""École nationale supérieure de l'administration"	"https://www.govdirectory.org/morocco/Q30294393/"	"Moroccan public institution"	"http://www.ensa.org.ma/"
""Académie Régionale de l'Education et de la Formation de la région Béni Mellal-Khénifra"	"https://www.govdirectory.org/morocco/Q126953088/"	"Moroccan public institution"	"https://aref-bk.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Casablanca-Settat"	"https://www.govdirectory.org/morocco/Q2822347/"	"Moroccan public institution"	"https://aref-cs.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Dakhla-Oued Eddahab"	"https://www.govdirectory.org/morocco/Q126953091/"	"Moroccan public institution"	"https://aref-do.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Drâa-Tafilalet"	"https://www.govdirectory.org/morocco/Q126953090/"	"Moroccan public institution"	"https://aref-dt.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Fès-Meknès"	"https://www.govdirectory.org/morocco/Q126953092/"	"Moroccan public institution"	"https://aref-fm.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Guelmim-Oued Noun"	"https://www.govdirectory.org/morocco/Q126953095/"	"Moroccan public institution"	"https://aref-gon.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Laâyoune-Sakia El Hamra"	"https://www.govdirectory.org/morocco/Q126953096/"	"Moroccan public institution"	"https://aref-lsh.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Marrakech-Safi"	"https://www.govdirectory.org/morocco/Q126953097/"	"Moroccan public institution"	"https://aref-ms.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Rabat-Salé-Kénitra"	"https://www.govdirectory.org/morocco/Q126953098/"	"Moroccan public institution"	"https://aref-rsk.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Souss Massa"	"https://www.govdirectory.org/morocco/Q126953101/"	"Moroccan public institution"	"https://aref-sm.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région Tanger-Tétouan-Al Hoceima"	"https://www.govdirectory.org/morocco/Q126953104/"	"Moroccan public institution"	"https://aref-tth.men.gov.ma/"
""Académie Régionale de l'Education et de la Formation de la région de l'Oriental"	"https://www.govdirectory.org/morocco/Q126953089/"	"Moroccan public institution"	"https://aref-or.men.gov.ma/"
""Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques"	"https://www.govdirectory.org/morocco/Q126953105/"	"Moroccan public institution"	"https://amssnur.org.ma/"
""Agence Nationale de Développement des Zones Oasiennes et l'Arganier"	"https://www.govdirectory.org/morocco/Q106453508/"	"Moroccan public institution"	"http://andzoa.ma/"
""Agence Nationale de Gestion Stratégique des Participations de l'Etat et de Suivi des Performances des Etablissements et Entreprises Publics"	"https://www.govdirectory.org/morocco/Q126954012/"	"Moroccan public institution"	"https://angspe.ma/"
