"Name"	"Govdirectory URL"	"Type"	"Website"
""Ministry of Digital Transformation of Ukraine"	"https://www.govdirectory.org/ukraine/Q71327814/"	"Ukrainian ministry"	"https://thedigital.gov.ua/"
""Ministry of Education and Science of Ukraine"	"https://www.govdirectory.org/ukraine/Q4294532/"	"Ukrainian ministry"	"http://www.mon.gov.ua/"
""Ministry of Energy of Ukraine"	"https://www.govdirectory.org/ukraine/Q67117103/"	"Ukrainian ministry"	"http://www.menr.gov.ua/"
""Ministry of Environmental Protection and Natural Resources"	"https://www.govdirectory.org/ukraine/Q6866795/"	"Ukrainian ministry"	"https://mepr.gov.ua/"
""Ministry of Finance of Ukraine"	"https://www.govdirectory.org/ukraine/Q4294799/"	"Ukrainian ministry"	"http://www.minfin.gov.ua/"
""Ministry of Foreign Affairs of Ukraine"	"https://www.govdirectory.org/ukraine/Q4294403/"	"Ukrainian ministry"	"http://mfa.gov.ua/"
""Ministry of Healthcare of Ukraine"	"https://www.govdirectory.org/ukraine/Q4294367/"	"Ukrainian ministry"	"http://www.moz.gov.ua/"
""Ministry of Infrastructure of Ukraine"	"https://www.govdirectory.org/ukraine/Q4294418/"	"Ukrainian ministry"	"http://mtu.gov.ua/"
""Ministry of Internal Affairs of Ukraine"	"https://www.govdirectory.org/ukraine/Q2445140/"	"Ukrainian ministry"	"http://www.mvs.gov.ua/"
""Ministry of Justice of Ukraine"	"https://www.govdirectory.org/ukraine/Q4294878/"	"Ukrainian ministry"	"http://www.minjust.gov.ua/"
""Ministry of Social Policy"	"https://www.govdirectory.org/ukraine/Q4294702/"	"Ukrainian ministry"	"http://msp.gov.ua/"
""Ministry of Strategic Industries of Ukraine"	"https://www.govdirectory.org/ukraine/Q97596420/"	"Ukrainian ministry"	"https://mspu.gov.ua/"
""Ministry of Youth and Sports of Ukraine"	"https://www.govdirectory.org/ukraine/Q12131521/"	"Ukrainian ministry"	"https://mms.gov.ua/"
""Міністерство розвитку громад, територій та інфраструктури України"	"https://www.govdirectory.org/ukraine/Q125471231/"	"Ukrainian ministry"	"https://mtu.gov.ua/"
""Autonomous Republic of Crimea"	"https://www.govdirectory.org/ukraine/Q756294/"	"region of Ukraine"	"https://rada.crimea.ua/"
"
